# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
0             	N/A	N/A	N/A	N/A
285.15        	9.923282e-06	3.987399e-05	4.966367e-05	8.427696e-05	1.684591e-04
285.2         	9.680081e-06	3.986697e-05	4.965586e-05	8.425645e-05	1.684212e-04
285.25        	9.766806e-06	3.985987e-05	4.964806e-05	8.423594e-05	1.683833e-04
285.3         	1.003977e-05	3.984880e-05	4.963854e-05	8.421543e-05	1.683454e-04
285.35        	1.016963e-05	3.984180e-05	4.963291e-05	8.419492e-05	1.683075e-04
285.4         	1.020966e-05	3.983479e-05	4.962470e-05	8.417441e-05	1.682695e-04
285.45        	1.012179e-05	3.982778e-05	4.961656e-05	8.415391e-05	1.682317e-04
285.5         	9.922228e-06	3.982211e-05	4.960941e-05	8.413342e-05	1.681938e-04
285.55        	1.001218e-05	3.981511e-05	4.960154e-05	8.411293e-05	1.681559e-04
285.6         	1.015661e-05	3.980197e-05	4.959235e-05	8.409244e-05	1.681180e-04
285.65        	1.011637e-05	3.979706e-05	4.958650e-05	8.407195e-05	1.680802e-04
285.7         	1.001805e-05	3.979004e-05	4.957856e-05	8.405147e-05	1.680423e-04
285.75        	9.887151e-06	3.978302e-05	4.957050e-05	8.403100e-05	1.680045e-04
285.8         	1.016964e-05	3.977184e-05	4.956115e-05	8.401054e-05	1.679666e-04
285.85        	1.052335e-05	3.976486e-05	4.955581e-05	8.399008e-05	1.679288e-04
285.9         	1.055339e-05	3.975789e-05	4.954761e-05	8.396963e-05	1.678910e-04
285.95        	1.014312e-05	3.975089e-05	4.953951e-05	8.394919e-05	1.678532e-04
286           	1.001589e-05	3.974385e-05	4.953180e-05	8.392874e-05	1.678154e-04
286.05        	1.007183e-05	3.973687e-05	4.952402e-05	8.390830e-05	1.677776e-04
286.1         	1.008805e-05	3.972952e-05	4.951567e-05	8.388786e-05	1.677398e-04
286.15        	1.028060e-05	3.971928e-05	4.950844e-05	8.386742e-05	1.677020e-04
286.2         	1.055408e-05	3.971223e-05	4.950210e-05	8.384699e-05	1.676643e-04
286.25        	1.092426e-05	3.970526e-05	4.949325e-05	8.382656e-05	1.676265e-04
286.3         	1.020530e-05	3.969801e-05	4.948475e-05	8.380613e-05	1.675887e-04
286.35        	9.989540e-06	3.969100e-05	4.947926e-05	8.378571e-05	1.675510e-04
286.4         	9.793360e-06	3.968027e-05	4.946852e-05	8.376529e-05	1.675133e-04
286.45        	9.814245e-06	3.967328e-05	4.946330e-05	8.374487e-05	1.674755e-04
286.5         	9.917384e-06	3.966793e-05	4.945550e-05	8.372446e-05	1.674378e-04
286.55        	9.930909e-06	3.966098e-05	4.944700e-05	8.370405e-05	1.674001e-04
286.6         	9.646042e-06	3.964969e-05	4.943828e-05	8.368365e-05	1.673624e-04
286.65        	9.809652e-06	3.964273e-05	4.943230e-05	8.366326e-05	1.673247e-04
286.7         	9.731320e-06	3.963738e-05	4.942403e-05	8.364287e-05	1.672870e-04
286.75        	9.711865e-06	3.963044e-05	4.941650e-05	8.362249e-05	1.672493e-04
286.8         	9.582142e-06	3.961915e-05	4.940826e-05	8.360211e-05	1.672116e-04
286.85        	9.851677e-06	3.961220e-05	4.940112e-05	8.358173e-05	1.671740e-04
286.9         	9.717180e-06	3.960694e-05	4.939296e-05	8.356136e-05	1.671363e-04
286.95        	9.789856e-06	3.960000e-05	4.938599e-05	8.354100e-05	1.670987e-04
287           	9.631461e-06	3.958859e-05	4.937745e-05	8.352066e-05	1.670610e-04
287.05        	9.798473e-06	3.958165e-05	4.937032e-05	8.350031e-05	1.670234e-04
287.1         	9.763954e-06	3.957654e-05	4.936256e-05	8.347998e-05	1.669857e-04
287.15        	9.969830e-06	3.956962e-05	4.935521e-05	8.345964e-05	1.669481e-04
287.2         	9.847130e-06	3.955808e-05	4.934643e-05	8.343931e-05	1.669105e-04
287.25        	9.889325e-06	3.955114e-05	4.934068e-05	8.341898e-05	1.668729e-04
287.3         	9.907801e-06	3.954617e-05	4.933155e-05	8.339865e-05	1.668353e-04
287.35        	9.877104e-06	3.953923e-05	4.932470e-05	8.337833e-05	1.667977e-04
287.4         	9.612369e-06	3.952769e-05	4.931539e-05	8.335802e-05	1.667600e-04
287.45        	1.002478e-05	3.952076e-05	4.930951e-05	8.333771e-05	1.667225e-04
287.5         	9.792643e-06	3.951581e-05	4.930204e-05	8.331740e-05	1.666849e-04
287.55        	1.005788e-05	3.950888e-05	4.929364e-05	8.329709e-05	1.666473e-04
287.6         	9.931934e-06	3.949725e-05	4.928490e-05	8.327679e-05	1.666098e-04
287.65        	1.011023e-05	3.949035e-05	4.927870e-05	8.325649e-05	1.665722e-04
287.7         	9.887210e-06	3.948554e-05	4.927122e-05	8.323620e-05	1.665347e-04
287.75        	9.713625e-06	3.947861e-05	4.926300e-05	8.321592e-05	1.664971e-04
287.8         	9.712164e-06	3.946693e-05	4.925436e-05	8.319564e-05	1.664596e-04
287.85        	9.944609e-06	3.946001e-05	4.924747e-05	8.317536e-05	1.664221e-04
287.9         	9.972749e-06	3.945520e-05	4.924158e-05	8.315509e-05	1.663845e-04
287.95        	1.006047e-05	3.944830e-05	4.923250e-05	8.313483e-05	1.663470e-04
288           	1.021418e-05	3.943679e-05	4.922384e-05	8.311458e-05	1.663095e-04
288.05        	1.007241e-05	3.942979e-05	4.921658e-05	8.309433e-05	1.662720e-04
288.1         	1.023116e-05	3.942292e-05	4.921053e-05	8.307410e-05	1.662345e-04
288.15        	1.004399e-05	3.941781e-05	4.920433e-05	8.305386e-05	1.661971e-04
288.2         	1.050160e-05	3.941095e-05	4.919286e-05	8.303363e-05	1.661596e-04
288.25        	1.060394e-05	3.939840e-05	4.918491e-05	8.301340e-05	1.661222e-04
288.3         	1.015785e-05	3.939154e-05	4.917925e-05	8.299319e-05	1.660847e-04
288.35        	9.998193e-06	3.938760e-05	4.917365e-05	8.297299e-05	1.660472e-04
288.4         	1.011075e-05	3.938073e-05	4.916307e-05	8.295280e-05	1.660098e-04
288.45        	1.034583e-05	3.936814e-05	4.915446e-05	8.293262e-05	1.659724e-04
288.5         	1.117201e-05	3.936130e-05	4.914881e-05	8.291246e-05	1.659349e-04
288.55        	1.089505e-05	3.935748e-05	4.914301e-05	8.289231e-05	1.658975e-04
288.6         	1.002002e-05	3.935059e-05	4.913200e-05	8.287219e-05	1.658601e-04
288.65        	1.006647e-05	3.933795e-05	4.912467e-05	8.285209e-05	1.658227e-04
288.7         	9.892317e-06	3.933116e-05	4.911799e-05	8.283203e-05	1.657853e-04
288.75        	9.679039e-06	3.932737e-05	4.911240e-05	8.281199e-05	1.657480e-04
288.8         	9.746130e-06	3.931794e-05	4.910055e-05	8.279196e-05	1.657106e-04
288.85        	9.968012e-06	3.931105e-05	4.909528e-05	8.277193e-05	1.656732e-04
288.9         	9.723909e-06	3.930417e-05	4.908768e-05	8.275191e-05	1.656359e-04
288.95        	9.971351e-06	3.929346e-05	4.907873e-05	8.273190e-05	1.655985e-04
289           	1.005867e-05	3.928665e-05	4.907269e-05	8.271189e-05	1.655612e-04
289.05        	9.997038e-06	3.927982e-05	4.906476e-05	8.269188e-05	1.655239e-04
289.1         	9.631206e-06	3.927294e-05	4.905723e-05	8.267189e-05	1.654865e-04
289.15        	9.873308e-06	3.926610e-05	4.904920e-05	8.265190e-05	1.654492e-04
289.2         	9.640667e-06	3.925913e-05	4.904168e-05	8.263191e-05	1.654119e-04
289.25        	1.013393e-05	3.924981e-05	4.903322e-05	8.261192e-05	1.653746e-04
289.3         	1.034215e-05	3.924296e-05	4.902760e-05	8.259194e-05	1.653373e-04
289.35        	1.043595e-05	3.923611e-05	4.901961e-05	8.257196e-05	1.653000e-04
289.4         	1.008149e-05	3.922927e-05	4.901156e-05	8.255198e-05	1.652628e-04
289.45        	1.001207e-05	3.921782e-05	4.900269e-05	8.253200e-05	1.652255e-04
289.5         	1.072297e-05	3.921274e-05	4.899674e-05	8.251203e-05	1.651882e-04
289.55        	1.085961e-05	3.920592e-05	4.898946e-05	8.249206e-05	1.651510e-04
289.6         	1.007365e-05	3.919909e-05	4.898167e-05	8.247211e-05	1.651137e-04
289.65        	1.012852e-05	3.918845e-05	4.897239e-05	8.245215e-05	1.650765e-04
289.7         	1.004971e-05	3.918161e-05	4.896615e-05	8.243220e-05	1.650392e-04
289.75        	9.925375e-06	3.917465e-05	4.895828e-05	8.241226e-05	1.650020e-04
289.8         	1.002864e-05	3.916810e-05	4.895181e-05	8.239231e-05	1.649648e-04
289.85        	1.001625e-05	3.916126e-05	4.894206e-05	8.237237e-05	1.649276e-04
289.9         	1.004462e-05	3.915414e-05	4.893555e-05	8.235243e-05	1.648904e-04
289.95        	9.932386e-06	3.914509e-05	4.892753e-05	8.233249e-05	1.648532e-04
290           	9.919157e-06	3.913828e-05	4.892093e-05	8.231256e-05	1.648160e-04
290.05        	9.717491e-06	3.913144e-05	4.891294e-05	8.229262e-05	1.647788e-04
290.1         	9.790098e-06	3.912189e-05	4.890486e-05	8.227269e-05	1.647416e-04
290.15        	9.832445e-06	3.911508e-05	4.889814e-05	8.225277e-05	1.647044e-04
290.2         	9.745063e-06	3.910821e-05	4.888942e-05	8.223284e-05	1.646673e-04
290.25        	9.649785e-06	3.910136e-05	4.888287e-05	8.221292e-05	1.646301e-04
290.3         	9.663283e-06	3.909457e-05	4.887503e-05	8.219301e-05	1.645930e-04
290.35        	9.669419e-06	3.908439e-05	4.886663e-05	8.217310e-05	1.645559e-04
290.4         	9.773424e-06	3.907741e-05	4.885920e-05	8.215319e-05	1.645187e-04
290.45        	9.963954e-06	3.907066e-05	4.885353e-05	8.213329e-05	1.644816e-04
290.5         	9.890013e-06	3.906389e-05	4.884497e-05	8.211339e-05	1.644445e-04
290.55        	9.720387e-06	3.905712e-05	4.883648e-05	8.209349e-05	1.644074e-04
290.6         	9.657880e-06	3.904806e-05	4.882875e-05	8.207359e-05	1.643702e-04
290.65        	9.736755e-06	3.904133e-05	4.882205e-05	8.205370e-05	1.643331e-04
290.7         	9.661399e-06	3.903456e-05	4.881454e-05	8.203380e-05	1.642960e-04
290.75        	9.512491e-06	3.902519e-05	4.880610e-05	8.201392e-05	1.642589e-04
290.8         	9.677622e-06	3.901854e-05	4.879915e-05	8.199403e-05	1.642218e-04
290.85        	9.527168e-06	3.901163e-05	4.879174e-05	8.197415e-05	1.641848e-04
290.9         	9.640629e-06	3.900486e-05	4.878414e-05	8.195427e-05	1.641477e-04
290.95        	9.671389e-06	3.899569e-05	4.877577e-05	8.193439e-05	1.641106e-04
291           	9.720635e-06	3.898895e-05	4.876941e-05	8.191451e-05	1.640736e-04
291.05        	9.708024e-06	3.898221e-05	4.876154e-05	8.189464e-05	1.640365e-04
291.1         	9.845694e-06	3.897545e-05	4.875375e-05	8.187477e-05	1.639995e-04
291.15        	9.949486e-06	3.896552e-05	4.874525e-05	8.185490e-05	1.639625e-04
291.2         	9.860569e-06	3.895856e-05	4.873892e-05	8.183503e-05	1.639255e-04
291.25        	9.878475e-06	3.895196e-05	4.873147e-05	8.181517e-05	1.638884e-04
291.3         	9.603873e-06	3.894517e-05	4.872383e-05	8.179532e-05	1.638515e-04
291.35        	9.859223e-06	3.893825e-05	4.871678e-05	8.177547e-05	1.638145e-04
291.4         	9.833531e-06	3.893155e-05	4.870855e-05	8.175564e-05	1.637775e-04
291.45        	1.003170e-05	3.892005e-05	4.869988e-05	8.173582e-05	1.637405e-04
291.5         	9.689127e-06	3.891332e-05	4.869365e-05	8.171600e-05	1.637036e-04
291.55        	9.902586e-06	3.890931e-05	4.868727e-05	8.169618e-05	1.636666e-04
291.6         	9.882190e-06	3.890038e-05	4.867820e-05	8.167636e-05	1.636297e-04
291.65        	9.593111e-06	3.889363e-05	4.867104e-05	8.165655e-05	1.635928e-04
291.7         	9.761780e-06	3.888462e-05	4.866187e-05	8.163674e-05	1.635558e-04
291.75        	9.651427e-06	3.887792e-05	4.865691e-05	8.161694e-05	1.635189e-04
291.8         	9.620156e-06	3.887121e-05	4.864879e-05	8.159715e-05	1.634820e-04
291.85        	9.739023e-06	3.886296e-05	4.864142e-05	8.157737e-05	1.634451e-04
291.9         	9.738562e-06	3.885619e-05	4.863306e-05	8.155760e-05	1.634082e-04
291.95        	9.718947e-06	3.884902e-05	4.862491e-05	8.153783e-05	1.633714e-04
292           	9.624269e-06	3.884046e-05	4.861858e-05	8.151806e-05	1.633345e-04
292.05        	9.570438e-06	3.883370e-05	4.861162e-05	8.149829e-05	1.632976e-04
292.1         	9.519684e-06	3.882696e-05	4.860362e-05	8.147853e-05	1.632608e-04
292.15        	9.725476e-06	3.881985e-05	4.859581e-05	8.145877e-05	1.632240e-04
292.2         	9.803347e-06	3.881042e-05	4.858819e-05	8.143902e-05	1.631871e-04
292.25        	9.768464e-06	3.880369e-05	4.858100e-05	8.141927e-05	1.631503e-04
292.3         	9.860786e-06	3.879703e-05	4.857426e-05	8.139953e-05	1.631135e-04
292.35        	9.843860e-06	3.879034e-05	4.856568e-05	8.137978e-05	1.630767e-04
292.4         	9.691048e-06	3.878320e-05	4.855733e-05	8.136005e-05	1.630399e-04
292.45        	9.624196e-06	3.877365e-05	4.855137e-05	8.134032e-05	1.630032e-04
292.5         	9.874258e-06	3.876694e-05	4.854395e-05	8.132059e-05	1.629664e-04
292.55        	9.893423e-06	3.876009e-05	4.853542e-05	8.130086e-05	1.629296e-04
292.6         	9.803572e-06	3.875341e-05	4.852931e-05	8.128114e-05	1.628929e-04
292.65        	1.010958e-05	3.874672e-05	4.852108e-05	8.126142e-05	1.628561e-04
292.7         	1.016151e-05	3.873699e-05	4.851237e-05	8.124170e-05	1.628194e-04
292.75        	9.689030e-06	3.873030e-05	4.850582e-05	8.122199e-05	1.627827e-04
292.8         	9.715350e-06	3.872358e-05	4.849885e-05	8.120227e-05	1.627460e-04
292.85        	9.586052e-06	3.871679e-05	4.849146e-05	8.118256e-05	1.627092e-04
292.9         	1.059092e-05	3.871012e-05	4.848389e-05	8.116285e-05	1.626725e-04
292.95        	1.094345e-05	3.869972e-05	4.847472e-05	8.114315e-05	1.626359e-04
293           	9.979361e-06	3.869304e-05	4.847015e-05	8.112345e-05	1.625991e-04
293.05        	9.842602e-06	3.868652e-05	4.846111e-05	8.110374e-05	1.625625e-04
293.1         	9.599892e-06	3.867995e-05	4.845369e-05	8.108405e-05	1.625258e-04
293.15        	9.621475e-06	3.867327e-05	4.844664e-05	8.106436e-05	1.624891e-04
293.2         	9.822863e-06	3.866456e-05	4.843815e-05	8.104467e-05	1.624524e-04
293.25        	9.853634e-06	3.865789e-05	4.843200e-05	8.102499e-05	1.624158e-04
293.3         	1.073454e-05	3.865109e-05	4.842380e-05	8.100531e-05	1.623791e-04
293.35        	1.085964e-05	3.864159e-05	4.841540e-05	8.098564e-05	1.623425e-04
293.4         	9.611934e-06	3.863492e-05	4.841018e-05	8.096597e-05	1.623058e-04
293.45        	9.730825e-06	3.862826e-05	4.840191e-05	8.094630e-05	1.622692e-04
293.5         	9.745805e-06	3.862159e-05	4.839408e-05	8.092664e-05	1.622326e-04
293.55        	9.494978e-06	3.861480e-05	4.838652e-05	8.090698e-05	1.621960e-04
293.6         	9.647319e-06	3.860521e-05	4.837805e-05	8.088734e-05	1.621593e-04
293.65        	9.564500e-06	3.859856e-05	4.837281e-05	8.086770e-05	1.621227e-04
293.7         	9.853832e-06	3.859189e-05	4.836509e-05	8.084806e-05	1.620861e-04
293.75        	9.640610e-06	3.858528e-05	4.835643e-05	8.082842e-05	1.620495e-04
293.8         	9.314678e-06	3.857858e-05	4.834963e-05	8.080879e-05	1.620130e-04
293.85        	9.629028e-06	3.856798e-05	4.834107e-05	8.078918e-05	1.619764e-04
293.9         	9.574092e-06	3.856136e-05	4.833539e-05	8.076957e-05	1.619398e-04
293.95        	9.500307e-06	3.855648e-05	4.832756e-05	8.074996e-05	1.619033e-04
294           	9.677566e-06	3.854809e-05	4.831995e-05	8.073036e-05	1.618667e-04
294.05        	9.688849e-06	3.854145e-05	4.831280e-05	8.071076e-05	1.618302e-04
294.1         	9.447496e-06	3.853276e-05	4.830447e-05	8.069117e-05	1.617937e-04
294.15        	9.686465e-06	3.852611e-05	4.829820e-05	8.067158e-05	1.617571e-04
294.2         	9.490760e-06	3.851945e-05	4.829047e-05	8.065199e-05	1.617206e-04
294.25        	9.663385e-06	3.851281e-05	4.828290e-05	8.063240e-05	1.616841e-04
294.3         	9.759391e-06	3.850275e-05	4.827454e-05	8.061282e-05	1.616476e-04
294.35        	1.001958e-05	3.849619e-05	4.826812e-05	8.059324e-05	1.616111e-04
294.4         	9.923765e-06	3.848956e-05	4.826156e-05	8.057367e-05	1.615746e-04
294.45        	1.069845e-05	3.848291e-05	4.825356e-05	8.055410e-05	1.615382e-04
294.5         	1.108119e-05	3.847627e-05	4.824587e-05	8.053454e-05	1.615017e-04
294.55        	9.729113e-06	3.846917e-05	4.823810e-05	8.051498e-05	1.614652e-04
294.6         	9.531488e-06	3.845953e-05	4.823170e-05	8.049543e-05	1.614288e-04
294.65        	9.606195e-06	3.845289e-05	4.822410e-05	8.047588e-05	1.613923e-04
294.7         	9.544729e-06	3.844602e-05	4.821634e-05	8.045634e-05	1.613559e-04
294.75        	9.726196e-06	3.843962e-05	4.820985e-05	8.043680e-05	1.613194e-04
294.8         	9.681121e-06	3.843298e-05	4.820162e-05	8.041726e-05	1.612830e-04
294.85        	9.554240e-06	3.842363e-05	4.819365e-05	8.039772e-05	1.612466e-04
294.9         	1.021954e-05	3.841703e-05	4.818783e-05	8.037819e-05	1.612102e-04
294.95        	1.014476e-05	3.841046e-05	4.818037e-05	8.035866e-05	1.611738e-04
295           	9.886695e-06	3.840385e-05	4.817279e-05	8.033913e-05	1.611374e-04
295.05        	9.670030e-06	3.839439e-05	4.816454e-05	8.031960e-05	1.611010e-04
295.1         	9.517603e-06	3.838781e-05	4.815821e-05	8.030008e-05	1.610647e-04
295.15        	9.419423e-06	3.838123e-05	4.815058e-05	8.028056e-05	1.610283e-04
295.2         	9.418575e-06	3.837457e-05	4.814380e-05	8.026105e-05	1.609919e-04
295.25        	9.664015e-06	3.836796e-05	4.813554e-05	8.024155e-05	1.609556e-04
295.3         	9.496572e-06	3.835792e-05	4.812780e-05	8.022206e-05	1.609192e-04
295.35        	9.609939e-06	3.835135e-05	4.812188e-05	8.020257e-05	1.608829e-04
295.4         	9.417701e-06	3.834483e-05	4.811435e-05	8.018308e-05	1.608465e-04
295.45        	9.537322e-06	3.833825e-05	4.810689e-05	8.016359e-05	1.608102e-04
295.5         	9.410193e-06	3.833160e-05	4.809943e-05	8.014412e-05	1.607739e-04
295.55        	9.609995e-06	3.832503e-05	4.809227e-05	8.012465e-05	1.607376e-04
295.6         	9.579739e-06	3.831399e-05	4.808378e-05	8.010519e-05	1.607013e-04
295.65        	9.497636e-06	3.830744e-05	4.807806e-05	8.008573e-05	1.606650e-04
295.7         	9.414330e-06	3.830089e-05	4.807067e-05	8.006628e-05	1.606287e-04
295.75        	9.562141e-06	3.829432e-05	4.806309e-05	8.004683e-05	1.605924e-04
295.8         	9.475309e-06	3.828767e-05	4.805569e-05	8.002740e-05	1.605562e-04
295.85        	9.343932e-06	3.828114e-05	4.804855e-05	8.000797e-05	1.605199e-04
295.9         	9.431816e-06	3.827439e-05	4.804044e-05	7.998855e-05	1.604836e-04
295.95        	9.638775e-06	3.826561e-05	4.803446e-05	7.996913e-05	1.604474e-04
296           	9.588545e-06	3.825882e-05	4.802619e-05	7.994972e-05	1.604111e-04
296.05        	9.496547e-06	3.825227e-05	4.802036e-05	7.993031e-05	1.603749e-04
296.1         	9.685074e-06	3.824569e-05	4.801211e-05	7.991092e-05	1.603386e-04
296.15        	9.503026e-06	3.823406e-05	4.800353e-05	7.989153e-05	1.603025e-04
296.2         	9.574037e-06	3.822751e-05	4.799785e-05	7.987215e-05	1.602662e-04
296.25        	9.642900e-06	3.822491e-05	4.799211e-05	7.985278e-05	1.602300e-04
296.3         	9.767748e-06	3.821837e-05	4.798261e-05	7.983341e-05	1.601938e-04
296.35        	9.555851e-06	3.820527e-05	4.797435e-05	7.981404e-05	1.601576e-04
296.4         	9.571703e-06	3.820115e-05	4.797016e-05	7.979467e-05	1.601214e-04
296.45        	9.746256e-06	3.819462e-05	4.796081e-05	7.977530e-05	1.600852e-04
296.5         	1.004087e-05	3.818600e-05	4.795334e-05	7.975595e-05	1.600491e-04
296.55        	1.001602e-05	3.817946e-05	4.794764e-05	7.973660e-05	1.600129e-04
296.6         	9.468065e-06	3.817293e-05	4.793995e-05	7.971725e-05	1.599768e-04
296.65        	9.596347e-06	3.816640e-05	4.793230e-05	7.969791e-05	1.599406e-04
296.7         	9.611667e-06	3.815641e-05	4.792401e-05	7.967857e-05	1.599045e-04
296.75        	9.517776e-06	3.814999e-05	4.791822e-05	7.965923e-05	1.598683e-04
296.8         	9.594497e-06	3.814346e-05	4.791087e-05	7.963991e-05	1.598322e-04
296.85        	9.608723e-06	3.813689e-05	4.790330e-05	7.962059e-05	1.597961e-04
296.9         	1.084950e-05	3.813036e-05	4.789586e-05	7.960128e-05	1.597600e-04
296.95        	1.056911e-05	3.812367e-05	4.788899e-05	7.958198e-05	1.597239e-04
297           	9.810904e-06	3.811715e-05	4.788202e-05	7.956269e-05	1.596878e-04
297.05        	9.566314e-06	3.810460e-05	4.787294e-05	7.954341e-05	1.596517e-04
297.1         	9.665297e-06	3.810073e-05	4.786891e-05	7.952414e-05	1.596156e-04
297.15        	9.414348e-06	3.809429e-05	4.786021e-05	7.950489e-05	1.595795e-04
297.2         	9.603159e-06	3.808776e-05	4.785169e-05	7.948565e-05	1.595435e-04
297.25        	9.705216e-06	3.807771e-05	4.784400e-05	7.946644e-05	1.595074e-04
297.3         	9.689254e-06	3.807121e-05	4.783880e-05	7.944726e-05	1.594714e-04
297.35        	9.631974e-06	3.806471e-05	4.783133e-05	7.942807e-05	1.594353e-04
297.4         	9.737217e-06	3.805821e-05	4.782377e-05	7.940889e-05	1.593993e-04
297.45        	9.593039e-06	3.805165e-05	4.781634e-05	7.938971e-05	1.593633e-04
297.5         	1.001700e-05	3.804514e-05	4.780918e-05	7.937053e-05	1.593273e-04
297.55        	9.513092e-06	3.803578e-05	4.780086e-05	7.935135e-05	1.592913e-04
297.6         	9.459938e-06	3.802929e-05	4.779525e-05	7.933218e-05	1.592553e-04
297.65        	9.416291e-06	3.802282e-05	4.778786e-05	7.931301e-05	1.592193e-04
297.7         	9.652752e-06	3.801631e-05	4.778030e-05	7.929384e-05	1.591833e-04
297.75        	9.507944e-06	3.800689e-05	4.777230e-05	7.927468e-05	1.591473e-04
297.8         	1.001387e-05	3.800045e-05	4.776619e-05	7.925551e-05	1.591113e-04
297.85        	9.675055e-06	3.799386e-05	4.775809e-05	7.923635e-05	1.590754e-04
297.9         	9.709326e-06	3.798739e-05	4.775178e-05	7.921720e-05	1.590394e-04
297.95        	9.562589e-06	3.798088e-05	4.774409e-05	7.919804e-05	1.590035e-04
298           	9.506811e-06	3.797150e-05	4.773623e-05	7.917889e-05	1.589676e-04
298.05        	9.467751e-06	3.796505e-05	4.773014e-05	7.915975e-05	1.589316e-04
298.1         	9.436748e-06	3.795863e-05	4.772266e-05	7.914061e-05	1.588957e-04
298.15        	9.924376e-06	3.795216e-05	4.771514e-05	7.912147e-05	1.588598e-04
298.2         	1.002887e-05	3.794368e-05	4.770788e-05	7.910233e-05	1.588239e-04
298.25        	9.662468e-06	3.793719e-05	4.770104e-05	7.908320e-05	1.587880e-04
298.3         	9.677873e-06	3.793039e-05	4.769248e-05	7.906407e-05	1.587521e-04
298.35        	9.504515e-06	3.792398e-05	4.768764e-05	7.904494e-05	1.587162e-04
298.4         	9.687498e-06	3.791446e-05	4.767751e-05	7.902581e-05	1.586803e-04
298.45        	9.689365e-06	3.790799e-05	4.767295e-05	7.900669e-05	1.586445e-04
298.5         	9.685223e-06	3.790159e-05	4.766484e-05	7.898756e-05	1.586087e-04
298.55        	9.879301e-06	3.789499e-05	4.765748e-05	7.896845e-05	1.585728e-04
298.6         	9.606214e-06	3.788860e-05	4.765072e-05	7.894935e-05	1.585370e-04
298.65        	9.948130e-06	3.787991e-05	4.764275e-05	7.893026e-05	1.585012e-04
298.7         	9.680306e-06	3.787336e-05	4.763566e-05	7.891118e-05	1.584654e-04
298.75        	9.406587e-06	3.786685e-05	4.762921e-05	7.889210e-05	1.584296e-04
298.8         	9.386147e-06	3.786041e-05	4.762170e-05	7.887302e-05	1.583938e-04
298.85        	9.955154e-06	3.785054e-05	4.761311e-05	7.885395e-05	1.583580e-04
298.9         	9.960090e-06	3.784410e-05	4.760750e-05	7.883488e-05	1.583222e-04
298.95        	9.908460e-06	3.783787e-05	4.760123e-05	7.881581e-05	1.582864e-04
299           	9.308249e-06	3.783147e-05	4.759200e-05	7.879675e-05	1.582507e-04
299.05        	9.614185e-06	3.782489e-05	4.758470e-05	7.877769e-05	1.582149e-04
299.1         	9.378754e-06	3.781848e-05	4.757882e-05	7.875864e-05	1.581791e-04
299.15        	9.495185e-06	3.780801e-05	4.757031e-05	7.873959e-05	1.581434e-04
299.2         	9.501322e-06	3.780157e-05	4.756425e-05	7.872054e-05	1.581077e-04
299.25        	9.318108e-06	3.779515e-05	4.755694e-05	7.870150e-05	1.580719e-04
299.3         	9.488857e-06	3.778872e-05	4.754954e-05	7.868246e-05	1.580362e-04
299.35        	9.339139e-06	3.778222e-05	4.754233e-05	7.866342e-05	1.580005e-04
299.4         	9.717556e-06	3.777580e-05	4.753526e-05	7.864438e-05	1.579648e-04
299.45        	9.645665e-06	3.776895e-05	4.752711e-05	7.862536e-05	1.579291e-04
299.5         	9.545339e-06	3.775908e-05	4.752153e-05	7.860633e-05	1.578934e-04
299.55        	9.535609e-06	3.775266e-05	4.751386e-05	7.858730e-05	1.578578e-04
299.6         	9.420352e-06	3.774610e-05	4.750547e-05	7.856828e-05	1.578221e-04
299.65        	9.435830e-06	3.773978e-05	4.750048e-05	7.854928e-05	1.577865e-04
299.7         	9.354543e-06	3.773338e-05	4.749186e-05	7.853028e-05	1.577508e-04
299.75        	9.344179e-06	3.772516e-05	4.748429e-05	7.851128e-05	1.577152e-04
299.8         	9.428919e-06	3.771875e-05	4.747812e-05	7.849230e-05	1.576796e-04
299.85        	9.409123e-06	3.771231e-05	4.747081e-05	7.847331e-05	1.576440e-04
299.9         	9.337804e-06	3.770591e-05	4.746352e-05	7.845433e-05	1.576084e-04
299.95        	9.555638e-06	3.769421e-05	4.745478e-05	7.843536e-05	1.575728e-04
300           	9.518945e-06	3.768783e-05	4.744957e-05	7.841639e-05	1.575372e-04
300.05        	9.302134e-06	3.768561e-05	4.744399e-05	7.839742e-05	1.575016e-04
300.1         	9.250674e-06	3.767636e-05	4.743378e-05	7.837846e-05	1.574660e-04
300.15        	9.491815e-06	3.766966e-05	4.742652e-05	7.835950e-05	1.574305e-04
300.2         	9.488585e-06	3.766334e-05	4.742100e-05	7.834055e-05	1.573949e-04
300.25        	9.357355e-06	3.765354e-05	4.741201e-05	7.832160e-05	1.573594e-04
300.3         	9.594995e-06	3.764715e-05	4.740724e-05	7.830265e-05	1.573238e-04
300.35        	9.462185e-06	3.764072e-05	4.739796e-05	7.828370e-05	1.572883e-04
300.4         	9.438047e-06	3.763449e-05	4.739316e-05	7.826476e-05	1.572528e-04
300.45        	9.647900e-06	3.762810e-05	4.738430e-05	7.824583e-05	1.572173e-04
300.5         	9.568398e-06	3.762172e-05	4.737699e-05	7.822689e-05	1.571818e-04
300.55        	9.657307e-06	3.761195e-05	4.736936e-05	7.820796e-05	1.571462e-04
300.6         	9.703628e-06	3.760559e-05	4.736334e-05	7.818904e-05	1.571108e-04
