# Residuals   
# Time        	p             	Ux            	Uz            	k             	epsilon       
290.8         	1.143578e-02	1.406758e-03	9.649997e-03	2.058552e-04	4.917306e-04
290.85        	1.162624e-02	1.406547e-03	9.649489e-03	2.058011e-04	4.912255e-04
290.9         	1.162703e-02	1.406471e-03	9.649908e-03	2.057602e-04	4.907620e-04
290.95        	1.162340e-02	1.406249e-03	9.651838e-03	2.057477e-04	4.905205e-04
291           	1.163172e-02	1.406439e-03	9.653909e-03	2.057479e-04	4.902853e-04
291.05        	1.173374e-02	1.406722e-03	9.655492e-03	2.057315e-04	4.900376e-04
291.1         	1.149729e-02	1.407299e-03	9.656262e-03	2.057048e-04	4.897544e-04
291.15        	1.150412e-02	1.407930e-03	9.657472e-03	2.057043e-04	4.896266e-04
291.2         	1.154294e-02	1.408243e-03	9.658003e-03	2.057344e-04	4.896103e-04
291.25        	1.142401e-02	1.408485e-03	9.658060e-03	2.057529e-04	4.897418e-04
291.3         	1.144363e-02	1.408878e-03	9.658829e-03	2.057539e-04	4.898564e-04
291.35        	1.160185e-02	1.409414e-03	9.660926e-03	2.057591e-04	4.898538e-04
291.4         	1.159824e-02	1.410218e-03	9.663273e-03	2.057685e-04	4.898389e-04
291.45        	1.152310e-02	1.411158e-03	9.665749e-03	2.058131e-04	4.897656e-04
291.5         	1.112619e-02	1.411901e-03	9.667308e-03	2.058745e-04	4.900418e-04
291.55        	1.127407e-02	1.412802e-03	9.669362e-03	2.059308e-04	4.904031e-04
291.6         	1.160487e-02	1.413600e-03	9.670057e-03	2.059836e-04	4.907007e-04
291.65        	1.164647e-02	1.414129e-03	9.670367e-03	2.059953e-04	4.909849e-04
291.7         	1.138716e-02	1.414876e-03	9.671105e-03	2.060330e-04	4.911728e-04
291.75        	1.168385e-02	1.415552e-03	9.672754e-03	2.060938e-04	4.915468e-04
291.8         	1.174954e-02	1.416343e-03	9.674951e-03	2.061804e-04	4.919423e-04
291.85        	1.170217e-02	1.417537e-03	9.676934e-03	2.062567e-04	4.922857e-04
291.9         	1.151281e-02	1.418561e-03	9.678566e-03	2.063025e-04	4.926782e-04
291.95        	1.141150e-02	1.419518e-03	9.680287e-03	2.063644e-04	4.931026e-04
292           	1.126177e-02	1.420177e-03	9.680908e-03	2.064483e-04	4.937038e-04
292.05        	1.146895e-02	1.420809e-03	9.681035e-03	2.065634e-04	4.943923e-04
292.1         	1.173825e-02	1.421691e-03	9.681146e-03	2.066675e-04	4.949249e-04
292.15        	1.178718e-02	1.422567e-03	9.682574e-03	2.067379e-04	4.953436e-04
292.2         	1.175969e-02	1.423410e-03	9.684404e-03	2.067912e-04	4.957427e-04
292.25        	1.181027e-02	1.424219e-03	9.685995e-03	2.068724e-04	4.963119e-04
292.3         	1.155331e-02	1.425194e-03	9.687567e-03	2.069960e-04	4.970076e-04
292.35        	1.168106e-02	1.426175e-03	9.688898e-03	2.071267e-04	4.977042e-04
292.4         	1.152584e-02	1.427233e-03	9.689209e-03	2.072207e-04	4.983875e-04
292.45        	1.140541e-02	1.427839e-03	9.689066e-03	2.072835e-04	4.989510e-04
292.5         	1.152214e-02	1.428445e-03	9.688779e-03	2.073781e-04	4.995345e-04
292.55        	1.169895e-02	1.429039e-03	9.689803e-03	2.075221e-04	5.001739e-04
292.6         	1.148485e-02	1.429782e-03	9.691062e-03	2.076724e-04	5.009922e-04
292.65        	1.160242e-02	1.430821e-03	9.692477e-03	2.077560e-04	5.018007e-04
292.7         	1.153945e-02	1.431694e-03	9.693551e-03	2.078040e-04	5.024697e-04
292.75        	1.161822e-02	1.432597e-03	9.694985e-03	2.079182e-04	5.030550e-04
292.8         	1.167017e-02	1.433255e-03	9.695490e-03	2.080692e-04	5.036927e-04
292.85        	1.160087e-02	1.433650e-03	9.695139e-03	2.082075e-04	5.045101e-04
292.9         	1.158418e-02	1.434280e-03	9.694074e-03	2.082686e-04	5.052908e-04
292.95        	1.156321e-02	1.434831e-03	9.694181e-03	2.083497e-04	5.059344e-04
293           	1.142201e-02	1.435547e-03	9.694944e-03	2.084640e-04	5.065016e-04
293.05        	1.174717e-02	1.436243e-03	9.696520e-03	2.086110e-04	5.071409e-04
293.1         	1.172788e-02	1.436970e-03	9.697324e-03	2.087367e-04	5.079038e-04
293.15        	1.160030e-02	1.437604e-03	9.698465e-03	2.088153e-04	5.085706e-04
293.2         	1.152881e-02	1.438382e-03	9.698702e-03	2.088874e-04	5.091764e-04
293.25        	1.189180e-02	1.438665e-03	9.698346e-03	2.089903e-04	5.096469e-04
293.3         	1.167533e-02	1.438959e-03	9.697042e-03	2.090949e-04	5.102190e-04
293.35        	1.179148e-02	1.439432e-03	9.696525e-03	2.092152e-04	5.108772e-04
293.4         	1.209911e-02	1.439548e-03	9.696438e-03	2.092941e-04	5.116537e-04
293.45        	1.172836e-02	1.440357e-03	9.697561e-03	2.093846e-04	5.122638e-04
293.5         	1.142910e-02	1.440894e-03	9.698152e-03	2.094617e-04	5.127151e-04
293.55        	1.142851e-02	1.441457e-03	9.698889e-03	2.095665e-04	5.131715e-04
293.6         	1.147252e-02	1.441857e-03	9.699214e-03	2.096894e-04	5.136973e-04
293.65        	1.170712e-02	1.441826e-03	9.698675e-03	2.097760e-04	5.142707e-04
293.7         	1.216318e-02	1.442207e-03	9.697108e-03	2.098235e-04	5.148233e-04
293.75        	1.185558e-02	1.442154e-03	9.696271e-03	2.098870e-04	5.151834e-04
293.8         	1.165447e-02	1.442487e-03	9.695744e-03	2.099524e-04	5.156959e-04
293.85        	1.172795e-02	1.442544e-03	9.696517e-03	2.100373e-04	5.163112e-04
293.9         	1.148260e-02	1.442912e-03	9.696714e-03	2.101246e-04	5.169148e-04
293.95        	1.164178e-02	1.443090e-03	9.696692e-03	2.102047e-04	5.173047e-04
294           	1.159774e-02	1.443449e-03	9.696742e-03	2.102936e-04	5.174723e-04
294.05        	1.142264e-02	1.443482e-03	9.696105e-03	2.103596e-04	5.176419e-04
294.1         	1.149920e-02	1.443258e-03	9.694448e-03	2.104300e-04	5.181594e-04
294.15        	1.169599e-02	1.443071e-03	9.692917e-03	2.104721e-04	5.187461e-04
294.2         	1.192434e-02	1.443028e-03	9.691467e-03	2.104854e-04	5.191392e-04
294.25        	1.183735e-02	1.442920e-03	9.691734e-03	2.105319e-04	5.192869e-04
294.3         	1.158525e-02	1.443206e-03	9.692042e-03	2.105965e-04	5.194718e-04
294.35        	1.151743e-02	1.442958e-03	9.692209e-03	2.106946e-04	5.197805e-04
294.4         	1.128004e-02	1.442861e-03	9.691990e-03	2.107635e-04	5.200735e-04
294.45        	1.137003e-02	1.442582e-03	9.690432e-03	2.107741e-04	5.201593e-04
294.5         	1.192399e-02	1.442358e-03	9.688613e-03	2.107813e-04	5.203005e-04
294.55        	1.188751e-02	1.442035e-03	9.687039e-03	2.107701e-04	5.206193e-04
294.6         	1.152045e-02	1.441967e-03	9.685450e-03	2.108232e-04	5.209228e-04
294.65        	1.162059e-02	1.441423e-03	9.685265e-03	2.108902e-04	5.211053e-04
294.7         	1.167051e-02	1.441012e-03	9.685599e-03	2.109252e-04	5.210028e-04
294.75        	1.158746e-02	1.440684e-03	9.686080e-03	2.109589e-04	5.210026e-04
294.8         	1.129787e-02	1.440549e-03	9.686236e-03	2.109492e-04	5.210944e-04
294.85        	1.124340e-02	1.440083e-03	9.684770e-03	2.109719e-04	5.212775e-04
294.9         	1.161660e-02	1.439622e-03	9.682548e-03	2.109878e-04	5.212925e-04
294.95        	1.174585e-02	1.439226e-03	9.681185e-03	2.109938e-04	5.212477e-04
295           	1.172543e-02	1.438836e-03	9.679341e-03	2.109988e-04	5.213074e-04
295.05        	1.171257e-02	1.437979e-03	9.678861e-03	2.109892e-04	5.212958e-04
295.1         	1.137978e-02	1.437582e-03	9.679779e-03	2.109829e-04	5.211676e-04
295.15        	1.153593e-02	1.436929e-03	9.680037e-03	2.109975e-04	5.209125e-04
295.2         	1.144421e-02	1.436164e-03	9.679823e-03	2.110065e-04	5.207278e-04
295.25        	1.117503e-02	1.435879e-03	9.678408e-03	2.109654e-04	5.208205e-04
295.3         	1.131486e-02	1.435344e-03	9.676445e-03	2.109008e-04	5.207510e-04
295.35        	1.160606e-02	1.434915e-03	9.675113e-03	2.108667e-04	5.206035e-04
295.4         	1.153680e-02	1.434315e-03	9.672971e-03	2.108796e-04	5.202790e-04
295.45        	1.129600e-02	1.433447e-03	9.671966e-03	2.108790e-04	5.199247e-04
295.5         	1.140854e-02	1.432467e-03	9.672385e-03	2.108207e-04	5.197810e-04
295.55        	1.163178e-02	1.431814e-03	9.672893e-03	2.107872e-04	5.195202e-04
295.6         	1.125950e-02	1.431317e-03	9.673074e-03	2.107381e-04	5.192666e-04
295.65        	1.125348e-02	1.430768e-03	9.671563e-03	2.106813e-04	5.187932e-04
295.7         	1.147106e-02	1.429899e-03	9.669294e-03	2.106506e-04	5.183949e-04
295.75        	1.163188e-02	1.429378e-03	9.668071e-03	2.105860e-04	5.181651e-04
295.8         	1.170313e-02	1.428551e-03	9.666135e-03	2.105269e-04	5.177981e-04
295.85        	1.169708e-02	1.427738e-03	9.664460e-03	2.104451e-04	5.172846e-04
295.9         	1.132590e-02	1.426805e-03	9.664580e-03	2.103717e-04	5.165115e-04
295.95        	1.130360e-02	1.426077e-03	9.665384e-03	2.103383e-04	5.158243e-04
296           	1.155669e-02	1.425284e-03	9.666049e-03	2.102558e-04	5.154660e-04
296.05        	1.152498e-02	1.424408e-03	9.665209e-03	2.101587e-04	5.151817e-04
296.1         	1.136705e-02	1.423757e-03	9.663351e-03	2.100577e-04	5.146620e-04
296.15        	1.150317e-02	1.423154e-03	9.661635e-03	2.099622e-04	5.138274e-04
296.2         	1.129477e-02	1.422259e-03	9.659917e-03	2.099092e-04	5.128615e-04
296.25        	1.133349e-02	1.421378e-03	9.658062e-03	2.098291e-04	5.121116e-04
296.3         	1.158380e-02	1.420444e-03	9.657778e-03	2.097483e-04	5.116651e-04
296.35        	1.152598e-02	1.419437e-03	9.658250e-03	2.096266e-04	5.109682e-04
296.4         	1.139546e-02	1.418799e-03	9.659171e-03	2.094872e-04	5.101054e-04
296.45        	1.145956e-02	1.418078e-03	9.658720e-03	2.093815e-04	5.090586e-04
296.5         	1.132475e-02	1.417530e-03	9.657388e-03	2.093128e-04	5.082082e-04
296.55        	1.111670e-02	1.417190e-03	9.655647e-03	2.092383e-04	5.077109e-04
296.6         	1.123426e-02	1.416481e-03	9.653948e-03	2.091216e-04	5.069530e-04
296.65        	1.147614e-02	1.415643e-03	9.652450e-03	2.090016e-04	5.059662e-04
296.7         	1.161445e-02	1.414733e-03	9.651944e-03	2.088804e-04	5.047485e-04
296.75        	1.182494e-02	1.414038e-03	9.652600e-03	2.088002e-04	5.038691e-04
296.8         	1.167022e-02	1.413657e-03	9.653404e-03	2.087083e-04	5.033274e-04
296.85        	1.123017e-02	1.413344e-03	9.653458e-03	2.086002e-04	5.026422e-04
296.9         	1.115830e-02	1.412919e-03	9.653116e-03	2.084934e-04	5.017713e-04
296.95        	1.132672e-02	1.412406e-03	9.652218e-03	2.083819e-04	5.007121e-04
297           	1.133699e-02	1.411966e-03	9.650982e-03	2.083016e-04	4.997617e-04
297.05        	1.149193e-02	1.411382e-03	9.649545e-03	2.082498e-04	4.991523e-04
297.1         	1.154922e-02	1.410861e-03	9.648895e-03	2.081901e-04	4.986557e-04
297.15        	1.174648e-02	1.410314e-03	9.650259e-03	2.081023e-04	4.979443e-04
297.2         	1.173992e-02	1.409848e-03	9.651956e-03	2.080108e-04	4.971168e-04
297.25        	1.151331e-02	1.409749e-03	9.652828e-03	2.079452e-04	4.963507e-04
297.3         	1.134529e-02	1.409718e-03	9.652889e-03	2.079214e-04	4.958420e-04
297.35        	1.149132e-02	1.409672e-03	9.652484e-03	2.078868e-04	4.954621e-04
297.4         	1.138423e-02	1.409477e-03	9.652322e-03	2.078458e-04	4.950568e-04
297.45        	1.157254e-02	1.409232e-03	9.651883e-03	2.077984e-04	4.946092e-04
297.5         	1.160999e-02	1.409028e-03	9.651645e-03	2.077546e-04	4.940950e-04
297.55        	1.166198e-02	1.408929e-03	9.652924e-03	2.077304e-04	4.937559e-04
297.6         	1.177906e-02	1.408806e-03	9.655163e-03	2.077330e-04	4.935518e-04
297.65        	1.175409e-02	1.409022e-03	9.657110e-03	2.077319e-04	4.933282e-04
297.7         	1.148446e-02	1.409554e-03	9.658132e-03	2.077154e-04	4.930604e-04
297.75        	1.146833e-02	1.410221e-03	9.659237e-03	2.076979e-04	4.928949e-04
297.8         	1.141009e-02	1.410618e-03	9.660167e-03	2.077210e-04	4.928185e-04
297.85        	1.152806e-02	1.410905e-03	9.660395e-03	2.077565e-04	4.928671e-04
297.9         	1.142200e-02	1.411202e-03	9.660486e-03	2.077627e-04	4.930369e-04
297.95        	1.159497e-02	1.411666e-03	9.662195e-03	2.077760e-04	4.930677e-04
298           	1.162292e-02	1.412393e-03	9.664573e-03	2.077874e-04	4.931174e-04
298.05        	1.173017e-02	1.413250e-03	9.667205e-03	2.078116e-04	4.930198e-04
298.1         	1.138417e-02	1.414038e-03	9.668973e-03	2.078670e-04	4.931294e-04
298.15        	1.127378e-02	1.414884e-03	9.670905e-03	2.079277e-04	4.935011e-04
298.2         	1.139132e-02	1.415821e-03	9.672429e-03	2.079944e-04	4.938400e-04
298.25        	1.156766e-02	1.416452e-03	9.672815e-03	2.080252e-04	4.941414e-04
298.3         	1.143233e-02	1.416979e-03	9.673049e-03	2.080436e-04	4.943604e-04
298.35        	1.144798e-02	1.417768e-03	9.674517e-03	2.080989e-04	4.946491e-04
298.4         	1.155601e-02	1.418528e-03	9.676559e-03	2.081724e-04	4.950538e-04
298.45        	1.168230e-02	1.419564e-03	9.678813e-03	2.082652e-04	4.954207e-04
298.5         	1.156291e-02	1.420571e-03	9.680420e-03	2.083194e-04	4.957883e-04
298.55        	1.145982e-02	1.421601e-03	9.682289e-03	2.083720e-04	4.961968e-04
298.6         	1.136653e-02	1.422396e-03	9.683499e-03	2.084464e-04	4.966938e-04
298.65        	1.152795e-02	1.423086e-03	9.683881e-03	2.085449e-04	4.973700e-04
298.7         	1.161467e-02	1.423725e-03	9.683723e-03	2.086618e-04	4.979857e-04
298.75        	1.183000e-02	1.424595e-03	9.684632e-03	2.087515e-04	4.984379e-04
298.8         	1.181539e-02	1.425573e-03	9.686411e-03	2.088051e-04	4.988695e-04
298.85        	1.193432e-02	1.426397e-03	9.688296e-03	2.088675e-04	4.993067e-04
298.9         	1.164872e-02	1.427209e-03	9.689632e-03	2.089712e-04	4.999720e-04
298.95        	1.143964e-02	1.428248e-03	9.691384e-03	2.090999e-04	5.006686e-04
299           	1.155431e-02	1.429254e-03	9.691977e-03	2.092128e-04	5.013492e-04
299.05        	1.159556e-02	1.430105e-03	9.692241e-03	2.092902e-04	5.020037e-04
299.1         	1.158465e-02	1.430677e-03	9.691746e-03	2.093569e-04	5.025420e-04
299.15        	1.168472e-02	1.431286e-03	9.692305e-03	2.094755e-04	5.031571e-04
299.2         	1.169630e-02	1.431893e-03	9.693352e-03	2.096285e-04	5.038642e-04
299.25        	1.169904e-02	1.432797e-03	9.694926e-03	2.097444e-04	5.047256e-04
299.3         	1.152091e-02	1.433804e-03	9.695993e-03	2.097966e-04	5.054679e-04
299.35        	1.176910e-02	1.434635e-03	9.697479e-03	2.098697e-04	5.060673e-04
299.4         	1.169842e-02	1.435413e-03	9.698394e-03	2.100051e-04	5.066426e-04
299.45        	1.165739e-02	1.435997e-03	9.698569e-03	2.101516e-04	5.073747e-04
299.5         	1.157245e-02	1.436440e-03	9.697589e-03	2.102437e-04	5.082087e-04
299.55        	1.156007e-02	1.437165e-03	9.697171e-03	2.103042e-04	5.089240e-04
299.6         	1.151109e-02	1.437621e-03	9.697487e-03	2.103933e-04	5.094930e-04
299.65        	1.145363e-02	1.438410e-03	9.698916e-03	2.105251e-04	5.100744e-04
299.7         	1.157355e-02	1.439201e-03	9.700040e-03	2.106561e-04	5.107958e-04
299.75        	1.179920e-02	1.439749e-03	9.701119e-03	2.107498e-04	5.115471e-04
299.8         	1.172359e-02	1.440446e-03	9.701735e-03	2.108089e-04	5.121419e-04
299.85        	1.175361e-02	1.440969e-03	9.701973e-03	2.109003e-04	5.126877e-04
299.9         	1.169055e-02	1.441459e-03	9.700780e-03	2.109911e-04	5.131579e-04
299.95        	1.188927e-02	1.441682e-03	9.699978e-03	2.110977e-04	5.137833e-04
300           	1.184018e-02	1.441952e-03	9.699454e-03	2.111890e-04	5.145241e-04
300.05        	1.181849e-02	1.442520e-03	9.700208e-03	2.112609e-04	5.152251e-04
300.1         	1.147713e-02	1.443053e-03	9.700939e-03	2.113367e-04	5.157332e-04
300.15        	1.136746e-02	1.443719e-03	9.701745e-03	2.114165e-04	5.161542e-04
300.2         	1.140356e-02	1.444147e-03	9.702276e-03	2.115239e-04	5.166172e-04
300.25        	1.164563e-02	1.444346e-03	9.702399e-03	2.116298e-04	5.171948e-04
300.3         	1.173350e-02	1.444414e-03	9.700993e-03	2.116743e-04	5.177636e-04
300.35        	1.183459e-02	1.444629e-03	9.699569e-03	2.117207e-04	5.182075e-04
300.4         	1.189472e-02	1.444748e-03	9.699057e-03	2.117778e-04	5.185851e-04
300.45        	1.175151e-02	1.444949e-03	9.699236e-03	2.118391e-04	5.191607e-04
300.5         	1.157554e-02	1.445169e-03	9.699838e-03	2.119222e-04	5.197838e-04
300.55        	1.155301e-02	1.445358e-03	9.699939e-03	2.119869e-04	5.203072e-04
300.6         	1.150752e-02	1.445736e-03	9.699844e-03	2.120724e-04	5.205176e-04
300.65        	1.148494e-02	1.445965e-03	9.699794e-03	2.121373e-04	5.206197e-04
300.7         	1.130954e-02	1.445783e-03	9.698402e-03	2.121976e-04	5.209860e-04
300.75        	1.177539e-02	1.445584e-03	9.696771e-03	2.122411e-04	5.215824e-04
300.8         	1.169539e-02	1.445430e-03	9.695082e-03	2.122433e-04	5.220503e-04
300.85        	1.188914e-02	1.445472e-03	9.694519e-03	2.122709e-04	5.223166e-04
300.9         	1.196179e-02	1.445394e-03	9.695061e-03	2.123110e-04	5.223937e-04
300.95        	1.163575e-02	1.445473e-03	9.695291e-03	2.123907e-04	5.226735e-04
301           	1.160625e-02	1.445297e-03	9.695366e-03	2.124647e-04	5.229697e-04
301.05        	1.133118e-02	1.445155e-03	9.694429e-03	2.124847e-04	5.231320e-04
301.1         	1.155293e-02	1.444819e-03	9.692489e-03	2.124870e-04	5.231883e-04
301.15        	1.189223e-02	1.444668e-03	9.690722e-03	2.124680e-04	5.234662e-04
301.2         	1.168216e-02	1.444396e-03	9.689097e-03	2.124687e-04	5.237545e-04
301.25        	1.174674e-02	1.444091e-03	9.688258e-03	2.125279e-04	5.240076e-04
301.3         	1.166865e-02	1.443621e-03	9.688514e-03	2.125653e-04	5.239926e-04
301.35        	1.166295e-02	1.443199e-03	9.688931e-03	2.125951e-04	5.239132e-04
301.4         	1.152577e-02	1.442870e-03	9.689276e-03	2.125931e-04	5.239584e-04
301.45        	1.127158e-02	1.442721e-03	9.688677e-03	2.125803e-04	5.240897e-04
301.5         	1.138195e-02	1.442130e-03	9.686579e-03	2.125863e-04	5.242071e-04
301.55        	1.166266e-02	1.441843e-03	9.684722e-03	2.125858e-04	5.241149e-04
301.6         	1.171901e-02	1.441258e-03	9.683102e-03	2.125790e-04	5.241481e-04
301.65        	1.198236e-02	1.440834e-03	9.681862e-03	2.125691e-04	5.241452e-04
301.7         	1.163234e-02	1.440080e-03	9.682442e-03	2.125362e-04	5.240687e-04
301.75        	1.128493e-02	1.439598e-03	9.682931e-03	2.125292e-04	5.238582e-04
301.8         	1.130132e-02	1.438910e-03	9.682979e-03	2.125333e-04	5.235658e-04
301.85        	1.138731e-02	1.438383e-03	9.682138e-03	2.125089e-04	5.235801e-04
301.9         	1.122126e-02	1.437868e-03	9.680224e-03	2.124387e-04	5.235618e-04
301.95        	1.159729e-02	1.437451e-03	9.678604e-03	2.123660e-04	5.234460e-04
302           	1.165788e-02	1.436890e-03	9.676954e-03	2.123481e-04	5.231909e-04
302.05        	1.145025e-02	1.436245e-03	9.675079e-03	2.123488e-04	5.227699e-04
302.1         	1.151708e-02	1.435107e-03	9.675085e-03	2.123030e-04	5.225914e-04
302.15        	1.184692e-02	1.434372e-03	9.675614e-03	2.122392e-04	5.223103e-04
302.2         	1.162486e-02	1.433764e-03	9.675962e-03	2.121961e-04	5.220706e-04
302.25        	1.120416e-02	1.433364e-03	9.675279e-03	2.121114e-04	5.216862e-04
302.3         	1.112204e-02	1.432566e-03	9.673114e-03	2.120661e-04	5.211897e-04
302.35        	1.171078e-02	1.431833e-03	9.671320e-03	2.120059e-04	5.209073e-04
302.4         	1.165021e-02	1.431195e-03	9.670047e-03	2.119287e-04	5.205497e-04
302.45        	1.150844e-02	1.430505e-03	9.667884e-03	2.118526e-04	5.201417e-04
302.5         	1.138060e-02	1.429427e-03	9.667125e-03	2.117376e-04	5.194511e-04
302.55        	1.145908e-02	1.428730e-03	9.667753e-03	2.116884e-04	5.186755e-04
302.6         	1.161086e-02	1.427815e-03	9.668646e-03	2.116196e-04	5.181222e-04
302.65        	1.136876e-02	1.427113e-03	9.668562e-03	2.115124e-04	5.178122e-04
302.7         	1.127652e-02	1.426402e-03	9.667002e-03	2.113995e-04	5.174452e-04
302.75        	1.160043e-02	1.425664e-03	9.665126e-03	2.112783e-04	5.167108e-04
302.8         	1.153489e-02	1.424910e-03	9.663659e-03	2.112014e-04	5.157786e-04
302.85        	1.131668e-02	1.423957e-03	9.661574e-03	2.111197e-04	5.148282e-04
302.9         	1.147928e-02	1.423049e-03	9.660471e-03	2.110297e-04	5.142948e-04
302.95        	1.162293e-02	1.422122e-03	9.660583e-03	2.109145e-04	5.137189e-04
303           	1.159623e-02	1.421246e-03	9.661461e-03	2.107654e-04	5.129159e-04
303.05        	1.145163e-02	1.420602e-03	9.661864e-03	2.106257e-04	5.119314e-04
303.1         	1.128731e-02	1.419985e-03	9.660754e-03	2.105250e-04	5.108822e-04
303.15        	1.133601e-02	1.419539e-03	9.659186e-03	2.104495e-04	5.102844e-04
303.2         	1.123685e-02	1.419081e-03	9.657506e-03	2.103396e-04	5.096324e-04
303.25        	1.161167e-02	1.418149e-03	9.655810e-03	2.102052e-04	5.087611e-04
303.3         	1.150880e-02	1.417313e-03	9.654784e-03	2.100634e-04	5.076033e-04
303.35        	1.151588e-02	1.416592e-03	9.654867e-03	2.099542e-04	5.064931e-04
303.4         	1.170610e-02	1.415977e-03	9.655677e-03	2.098628e-04	5.058216e-04
303.45        	1.155073e-02	1.415656e-03	9.656385e-03	2.097494e-04	5.052196e-04
303.5         	1.135184e-02	1.415258e-03	9.655962e-03	2.096234e-04	5.044379e-04
303.55        	1.123655e-02	1.414774e-03	9.655490e-03	2.094991e-04	5.034157e-04
303.6         	1.120807e-02	1.414292e-03	9.654261e-03	2.093921e-04	5.023912e-04
303.65        	1.153988e-02	1.413783e-03	9.653003e-03	2.093166e-04	5.015744e-04
303.7         	1.150438e-02	1.413260e-03	9.651702e-03	2.092545e-04	5.010975e-04
303.75        	1.157416e-02	1.412752e-03	9.652183e-03	2.091690e-04	5.004816e-04
303.8         	1.163506e-02	1.412130e-03	9.653811e-03	2.090597e-04	4.996500e-04
303.85        	1.176272e-02	1.411941e-03	9.655349e-03	2.089697e-04	4.988586e-04
303.9         	1.154999e-02	1.411756e-03	9.655681e-03	2.089161e-04	4.981671e-04
303.95        	1.126749e-02	1.411837e-03	9.655531e-03	2.088770e-04	4.977676e-04
304           	1.125454e-02	1.411808e-03	9.655095e-03	2.088246e-04	4.973628e-04
304.05        	1.140728e-02	1.411434e-03	9.654999e-03	2.087695e-04	4.969509e-04
304.1         	1.155647e-02	1.411194e-03	9.654323e-03	2.087118e-04	4.964189e-04
304.15        	1.167070e-02	1.411145e-03	9.654973e-03	2.086686e-04	4.959715e-04
304.2         	1.159134e-02	1.410923e-03	9.656827e-03	2.086496e-04	4.957168e-04
304.25        	1.166647e-02	1.411130e-03	9.659260e-03	2.086361e-04	4.955061e-04
304.3         	1.170992e-02	1.411407e-03	9.660589e-03	2.086176e-04	4.952730e-04
304.35        	1.149968e-02	1.411986e-03	9.661584e-03	2.085841e-04	4.950060e-04
304.4         	1.154987e-02	1.412644e-03	9.662619e-03	2.085778e-04	4.949163e-04
304.45        	1.167504e-02	1.412942e-03	9.663378e-03	2.085999e-04	4.948688e-04
304.5         	1.143146e-02	1.413163e-03	9.663136e-03	2.086071e-04	4.950087e-04
304.55        	1.153391e-02	1.413602e-03	9.664266e-03	2.086123e-04	4.951213e-04
304.6         	1.164801e-02	1.414102e-03	9.666283e-03	2.086132e-04	4.951168e-04
304.65        	1.172660e-02	1.414961e-03	9.669032e-03	2.086103e-04	4.951081e-04
304.7         	1.150918e-02	1.415890e-03	9.671186e-03	2.086443e-04	4.950395e-04
304.75        	1.119921e-02	1.416608e-03	9.672997e-03	2.086900e-04	4.953497e-04
304.8         	1.126778e-02	1.417521e-03	9.674827e-03	2.087467e-04	4.957135e-04
304.85        	1.167607e-02	1.418307e-03	9.675783e-03	2.087943e-04	4.959887e-04
304.9         	1.162893e-02	1.418821e-03	9.675813e-03	2.087951e-04	4.962665e-04
304.95        	1.148480e-02	1.419551e-03	9.677008e-03	2.088277e-04	4.964661e-04
305           	1.167676e-02	1.420254e-03	9.678481e-03	2.088748e-04	4.968570e-04
305.05        	1.192520e-02	1.421054e-03	9.681086e-03	2.089572e-04	4.972347e-04
305.1         	1.172961e-02	1.422235e-03	9.682766e-03	2.090173e-04	4.975760e-04
305.15        	1.159985e-02	1.423248e-03	9.684701e-03	2.090521e-04	4.979736e-04
305.2         	1.130039e-02	1.424236e-03	9.686212e-03	2.091058e-04	4.984183e-04
305.25        	1.140926e-02	1.424852e-03	9.687054e-03	2.091805e-04	4.989994e-04
305.3         	1.146320e-02	1.425499e-03	9.686887e-03	2.092914e-04	4.996833e-04
305.35        	1.181198e-02	1.426342e-03	9.687451e-03	2.093807e-04	5.001926e-04
305.4         	1.175549e-02	1.427219e-03	9.688656e-03	2.094414e-04	5.006218e-04
305.45        	1.188756e-02	1.428104e-03	9.690847e-03	2.094861e-04	5.010338e-04
305.5         	1.181117e-02	1.428917e-03	9.692167e-03	2.095553e-04	5.015861e-04
305.55        	1.161356e-02	1.429871e-03	9.694040e-03	2.096648e-04	5.022770e-04
305.6         	1.167057e-02	1.430865e-03	9.695089e-03	2.097819e-04	5.029540e-04
305.65        	1.164605e-02	1.431900e-03	9.695603e-03	2.098609e-04	5.036423e-04
305.7         	1.140328e-02	1.432488e-03	9.695206e-03	2.099179e-04	5.041949e-04
305.75        	1.156755e-02	1.433089e-03	9.695340e-03	2.100043e-04	5.047898e-04
305.8         	1.171836e-02	1.433689e-03	9.696076e-03	2.101334e-04	5.053981e-04
305.85        	1.168090e-02	1.434408e-03	9.697636e-03	2.102629e-04	5.062375e-04
305.9         	1.160271e-02	1.435518e-03	9.698834e-03	2.103294e-04	5.070216e-04
305.95        	1.149635e-02	1.436340e-03	9.700251e-03	2.103696e-04	5.076782e-04
306           	1.154275e-02	1.437218e-03	9.701313e-03	2.104722e-04	5.082551e-04
306.05        	1.175641e-02	1.437872e-03	9.702123e-03	2.106103e-04	5.088854e-04
306.1         	1.158474e-02	1.438258e-03	9.701492e-03	2.107255e-04	5.097097e-04
306.15        	1.167435e-02	1.438847e-03	9.700721e-03	2.107707e-04	5.104582e-04
306.2         	1.152795e-02	1.439453e-03	9.700560e-03	2.108421e-04	5.110959e-04
306.25        	1.146463e-02	1.440133e-03	9.701703e-03	2.109429e-04	5.116433e-04
306.3         	1.173937e-02	1.440850e-03	9.702945e-03	2.110680e-04	5.122652e-04
