# Time step   
# Time        	deltaT
67.7375       	7.498795e-03
67.745        	7.498795e-03
67.7525       	7.498795e-03
67.76         	7.498795e-03
67.7675       	7.498795e-03
67.775        	7.498795e-03
67.7825       	7.498795e-03
67.79         	7.498795e-03
67.7975       	7.498795e-03
67.805        	7.498795e-03
67.8125       	7.498795e-03
67.82         	7.498795e-03
67.8275       	7.498795e-03
67.835        	7.498795e-03
67.8425       	7.498795e-03
67.85         	7.498795e-03
67.8575       	7.498795e-03
67.865        	7.498795e-03
67.8725       	7.498795e-03
67.88         	7.498795e-03
67.8875       	7.498795e-03
67.895        	7.498795e-03
67.9025       	7.498795e-03
67.91         	7.498795e-03
67.9175       	7.498795e-03
67.925        	7.498795e-03
67.9325       	7.498795e-03
67.94         	7.498795e-03
67.9475       	7.498795e-03
67.955        	7.498795e-03
67.9614       	6.427539e-03
67.9679       	6.427539e-03
67.9743       	6.427539e-03
67.9807       	6.427539e-03
67.9871       	6.427539e-03
67.9936       	6.427539e-03
68            	6.427539e-03
68.0071       	7.142857e-03
68.0145       	7.354497e-03
68.0219       	7.354497e-03
68.0292       	7.354497e-03
68.0366       	7.354497e-03
68.0439       	7.298781e-03
68.0512       	7.298781e-03
68.0585       	7.298781e-03
68.0658       	7.298781e-03
68.0731       	7.298781e-03
68.0803       	7.241760e-03
68.0875       	7.241760e-03
68.0948       	7.241760e-03
68.102        	7.241760e-03
68.1093       	7.241760e-03
68.1164       	7.183358e-03
68.1236       	7.183358e-03
68.1308       	7.183358e-03
68.138        	7.183358e-03
68.1452       	7.183358e-03
68.1523       	7.123497e-03
68.1594       	7.123497e-03
68.1666       	7.123497e-03
68.1737       	7.123497e-03
68.1808       	7.123497e-03
68.1879       	7.123497e-03
68.195        	7.123497e-03
68.2022       	7.123497e-03
68.2093       	7.123497e-03
68.2164       	7.123497e-03
68.2235       	7.059321e-03
68.2305       	7.059321e-03
68.2376       	7.059321e-03
68.2447       	7.059321e-03
68.2517       	7.059321e-03
68.2588       	7.059321e-03
68.2658       	7.059321e-03
68.2729       	7.059321e-03
68.2799       	7.059321e-03
68.287        	7.059321e-03
68.2941       	7.059321e-03
68.3011       	7.059321e-03
68.3082       	7.059321e-03
68.3152       	7.059321e-03
68.3223       	7.059321e-03
68.3294       	7.059321e-03
68.3364       	7.059321e-03
68.3435       	7.059321e-03
68.3505       	7.059321e-03
68.3576       	7.059321e-03
68.3647       	7.059321e-03
68.3717       	7.059321e-03
68.3788       	7.059321e-03
68.3858       	7.059321e-03
68.3929       	7.059321e-03
68.4          	7.059321e-03
68.407        	7.059321e-03
68.414        	6.976271e-03
68.421        	6.976271e-03
68.4279       	6.976271e-03
68.4349       	6.976271e-03
68.4419       	6.976271e-03
68.4489       	6.976271e-03
68.4559       	6.976271e-03
68.4628       	6.976271e-03
68.4698       	6.976271e-03
68.4768       	6.976271e-03
68.4838       	6.976271e-03
68.4907       	6.976271e-03
68.4977       	6.976271e-03
68.5047       	6.976271e-03
68.5117       	6.976271e-03
68.5186       	6.976271e-03
68.5256       	6.976271e-03
68.5326       	6.976271e-03
68.5396       	6.976271e-03
68.5465       	6.976271e-03
68.5535       	6.976271e-03
68.5605       	6.976271e-03
68.5675       	6.976271e-03
68.5744       	6.976271e-03
68.5814       	6.976271e-03
68.5884       	6.976271e-03
68.5954       	6.976271e-03
68.6024       	6.976271e-03
68.6093       	6.976271e-03
68.6163       	6.976271e-03
68.6233       	6.976271e-03
68.6303       	6.976271e-03
68.6372       	6.976271e-03
68.6442       	6.976271e-03
68.6512       	6.976271e-03
68.6582       	6.976271e-03
68.6651       	6.976271e-03
68.6721       	6.976271e-03
68.6791       	6.976271e-03
68.6861       	6.976271e-03
68.693        	6.976271e-03
68.7          	6.976271e-03
68.707        	6.976271e-03
68.714        	6.976271e-03
68.7209       	6.976271e-03
68.7279       	6.976271e-03
68.7349       	6.976271e-03
68.7419       	6.976271e-03
68.7489       	6.976271e-03
68.7558       	6.976271e-03
68.7628       	6.976271e-03
68.7698       	6.976271e-03
68.7768       	6.976271e-03
68.7837       	6.976271e-03
68.7907       	6.976271e-03
68.7977       	6.976271e-03
68.8047       	6.976271e-03
68.8116       	6.976271e-03
68.8186       	6.976271e-03
68.8256       	6.976271e-03
68.8326       	6.976271e-03
68.8395       	6.976271e-03
68.8465       	6.976271e-03
68.8535       	6.976271e-03
68.8605       	6.976271e-03
68.8675       	6.976271e-03
68.8744       	6.976271e-03
68.8814       	6.976271e-03
68.8884       	6.976271e-03
68.8954       	6.976271e-03
68.9023       	6.976271e-03
68.9093       	6.976271e-03
68.9163       	6.976271e-03
68.9233       	6.976271e-03
68.9302       	6.976271e-03
68.9372       	6.976271e-03
68.9442       	6.976271e-03
68.9512       	6.976271e-03
68.9581       	6.976271e-03
68.9651       	6.976271e-03
68.9721       	6.976271e-03
68.9791       	6.976271e-03
68.986        	6.976271e-03
68.993        	6.976271e-03
69            	6.976271e-03
69.0071       	7.092199e-03
69.0142       	7.092199e-03
69.0213       	7.092199e-03
69.0284       	7.092199e-03
69.0355       	7.092199e-03
69.0426       	7.092199e-03
69.0496       	7.092199e-03
69.0567       	7.092199e-03
69.0639       	7.145927e-03
69.071        	7.145927e-03
69.0782       	7.145927e-03
69.0853       	7.145927e-03
69.0925       	7.145927e-03
69.0996       	7.145927e-03
69.1068       	7.145927e-03
69.1139       	7.145927e-03
69.1211       	7.145927e-03
69.1282       	7.145927e-03
69.1353       	7.145927e-03
69.1425       	7.145927e-03
69.1496       	7.145927e-03
69.1568       	7.145927e-03
69.1639       	7.145927e-03
69.1711       	7.145927e-03
69.1782       	7.145927e-03
69.1854       	7.145927e-03
69.1925       	7.145927e-03
69.1997       	7.145927e-03
69.2068       	7.145927e-03
69.2139       	7.145927e-03
69.2211       	7.145927e-03
69.2282       	7.145927e-03
69.2354       	7.145927e-03
69.2425       	7.145927e-03
69.2497       	7.145927e-03
69.2568       	7.145927e-03
69.264        	7.145927e-03
69.271        	7.077217e-03
69.2781       	7.077217e-03
69.2852       	7.077217e-03
69.2923       	7.077217e-03
69.2994       	7.077217e-03
69.3064       	7.077217e-03
69.3135       	7.077217e-03
69.3206       	7.077217e-03
69.3277       	7.077217e-03
69.3347       	7.077217e-03
69.3417       	7.002720e-03
69.3487       	7.002720e-03
69.3557       	7.002720e-03
69.3628       	7.002720e-03
69.3698       	7.002720e-03
69.3768       	7.002720e-03
69.3838       	7.002720e-03
69.3908       	7.002720e-03
69.3978       	7.002720e-03
69.4048       	7.002720e-03
69.4118       	7.002720e-03
69.4187       	6.920335e-03
69.4256       	6.920335e-03
69.4325       	6.920335e-03
69.4395       	6.920335e-03
69.4464       	6.920335e-03
69.4533       	6.920335e-03
69.4602       	6.920335e-03
69.4671       	6.920335e-03
69.4741       	6.920335e-03
69.481        	6.920335e-03
69.4879       	6.920335e-03
69.4949       	7.015134e-03
69.5019       	7.015134e-03
69.5089       	7.015134e-03
69.516        	7.015134e-03
69.523        	7.015134e-03
69.53         	7.015134e-03
69.5371       	7.121424e-03
69.5442       	7.121424e-03
69.5514       	7.121424e-03
69.5585       	7.121424e-03
69.5656       	7.121424e-03
69.5727       	7.121424e-03
69.5798       	7.121424e-03
69.587        	7.121424e-03
69.5941       	7.121424e-03
69.6012       	7.121424e-03
69.6083       	7.121424e-03
69.6154       	7.121424e-03
69.6224       	6.991943e-03
69.6294       	6.991943e-03
69.6364       	6.991943e-03
69.6434       	6.991943e-03
69.6504       	6.991943e-03
69.6574       	6.991943e-03
69.6644       	6.991943e-03
69.6714       	6.991943e-03
69.6784       	6.991943e-03
69.6854       	6.991943e-03
69.6924       	6.991943e-03
69.6993       	6.991943e-03
69.7063       	6.991943e-03
69.7133       	6.991943e-03
69.7203       	6.991943e-03
69.7273       	6.991943e-03
69.7343       	6.991943e-03
69.7413       	6.991943e-03
69.7483       	6.991943e-03
69.7553       	6.991943e-03
69.7623       	6.991943e-03
69.7693       	6.991943e-03
69.7763       	6.991943e-03
69.7832       	6.991943e-03
69.7902       	6.991943e-03
69.7972       	6.991943e-03
69.8042       	6.991943e-03
69.8112       	6.991943e-03
69.8182       	6.991943e-03
69.8252       	6.991943e-03
69.8322       	6.991943e-03
69.8392       	6.991943e-03
69.8462       	6.991943e-03
69.8532       	6.991943e-03
69.8602       	6.991943e-03
69.8672       	6.991943e-03
69.8741       	6.991943e-03
69.8811       	6.991943e-03
69.8881       	6.991943e-03
69.8951       	6.991943e-03
69.9021       	6.991943e-03
69.9091       	6.991943e-03
69.9161       	6.991943e-03
69.9231       	6.991943e-03
69.9301       	6.991943e-03
69.9371       	6.991943e-03
69.9441       	6.991943e-03
69.9511       	6.991943e-03
69.958        	6.991943e-03
69.965        	6.991943e-03
69.972        	6.991943e-03
69.979        	6.991943e-03
69.986        	6.991943e-03
69.993        	6.991943e-03
70            	6.991943e-03
70.0071       	7.142857e-03
70.0143       	7.142857e-03
70.0214       	7.142857e-03
70.0286       	7.142857e-03
70.0357       	7.142857e-03
70.0428       	7.090336e-03
70.0499       	7.090336e-03
70.057        	7.090336e-03
70.0641       	7.090336e-03
70.0712       	7.090336e-03
70.0783       	7.090336e-03
70.0853       	7.090336e-03
70.0924       	7.090336e-03
70.0995       	7.090336e-03
70.1067       	7.146609e-03
70.1138       	7.146609e-03
70.121        	7.146609e-03
70.1281       	7.146609e-03
70.1353       	7.205672e-03
70.1425       	7.205672e-03
70.1497       	7.205672e-03
70.1569       	7.205672e-03
70.1641       	7.205672e-03
70.1713       	7.205672e-03
70.1786       	7.205672e-03
70.1858       	7.205672e-03
70.193        	7.205672e-03
70.2002       	7.205672e-03
70.2074       	7.205672e-03
70.2146       	7.205672e-03
70.2218       	7.205672e-03
70.229        	7.205672e-03
70.2362       	7.205672e-03
70.2434       	7.205672e-03
70.2506       	7.205672e-03
70.2578       	7.205672e-03
70.265        	7.205672e-03
70.2722       	7.205672e-03
70.2794       	7.205672e-03
70.2866       	7.205672e-03
70.2938       	7.205672e-03
70.301        	7.205672e-03
70.3083       	7.205672e-03
70.3155       	7.205672e-03
70.3227       	7.205672e-03
70.3299       	7.205672e-03
70.3371       	7.205672e-03
70.3443       	7.205672e-03
70.3515       	7.205672e-03
70.3587       	7.205672e-03
70.3659       	7.205672e-03
70.3731       	7.205672e-03
70.3803       	7.205672e-03
70.3875       	7.205672e-03
70.3948       	7.291453e-03
70.4021       	7.291453e-03
70.4094       	7.291453e-03
70.4167       	7.291453e-03
70.424        	7.291453e-03
70.4313       	7.291453e-03
70.4386       	7.291453e-03
70.4458       	7.291453e-03
70.4531       	7.291453e-03
70.4604       	7.291453e-03
70.4677       	7.291453e-03
70.4749       	7.192920e-03
70.4821       	7.192920e-03
70.4893       	7.192920e-03
70.4965       	7.192920e-03
70.5037       	7.192920e-03
70.5109       	7.192920e-03
70.5181       	7.192920e-03
70.5253       	7.192920e-03
70.5325       	7.192920e-03
70.5397       	7.192920e-03
70.5468       	7.192920e-03
70.554        	7.192920e-03
70.5612       	7.192920e-03
70.5684       	7.192920e-03
70.5756       	7.192920e-03
70.5828       	7.192920e-03
70.59         	7.192920e-03
70.5972       	7.192920e-03
70.6044       	7.192920e-03
70.6116       	7.192920e-03
70.6188       	7.192920e-03
70.626        	7.192920e-03
70.6332       	7.192920e-03
70.6404       	7.192920e-03
70.6475       	7.192920e-03
70.6547       	7.192920e-03
70.6619       	7.192920e-03
70.6691       	7.192920e-03
70.6763       	7.192920e-03
70.6835       	7.192920e-03
70.6907       	7.192920e-03
70.6979       	7.192920e-03
70.7051       	7.192920e-03
70.7123       	7.192920e-03
70.7195       	7.192920e-03
70.7267       	7.192920e-03
70.7339       	7.192920e-03
70.7411       	7.192920e-03
70.7482       	7.192920e-03
70.7554       	7.192920e-03
70.7626       	7.192920e-03
70.7698       	7.192920e-03
70.777        	7.192920e-03
70.7842       	7.192920e-03
70.7914       	7.192920e-03
70.7986       	7.192920e-03
70.8058       	7.192920e-03
70.813        	7.192920e-03
70.8202       	7.192920e-03
70.8274       	7.192920e-03
70.8346       	7.192920e-03
70.8418       	7.192920e-03
70.8489       	7.192920e-03
70.8561       	7.192920e-03
70.8633       	7.192920e-03
70.8705       	7.192920e-03
70.8777       	7.192920e-03
70.8849       	7.192920e-03
70.8921       	7.192920e-03
70.8993       	7.192920e-03
70.9065       	7.192920e-03
70.9137       	7.192920e-03
70.9209       	7.192920e-03
70.9281       	7.192920e-03
70.9353       	7.192920e-03
70.9425       	7.192920e-03
70.9496       	7.192920e-03
70.9568       	7.192920e-03
70.964        	7.192920e-03
70.9712       	7.192920e-03
70.9784       	7.192920e-03
70.9856       	7.192920e-03
70.9928       	7.192920e-03
71            	7.192920e-03
71.0074       	7.352941e-03
71.0147       	7.352941e-03
71.0221       	7.352941e-03
71.0294       	7.298068e-03
71.0367       	7.298068e-03
71.044        	7.298068e-03
71.0513       	7.298068e-03
71.0585       	7.298068e-03
71.0658       	7.298068e-03
71.0732       	7.355534e-03
71.0806       	7.355534e-03
71.0879       	7.355534e-03
71.0953       	7.355534e-03
71.1026       	7.355534e-03
71.11         	7.355534e-03
71.1173       	7.355534e-03
71.1247       	7.355534e-03
71.132        	7.355534e-03
71.1394       	7.355534e-03
71.1468       	7.355534e-03
71.1541       	7.355534e-03
71.1615       	7.355534e-03
71.1688       	7.355534e-03
71.1762       	7.355534e-03
71.1835       	7.355534e-03
71.1909       	7.355534e-03
71.1982       	7.355534e-03
71.2056       	7.355534e-03
71.213        	7.355534e-03
71.2203       	7.355534e-03
71.2277       	7.355534e-03
71.235        	7.355534e-03
71.2424       	7.355534e-03
71.2497       	7.355534e-03
71.2571       	7.355534e-03
71.2644       	7.355534e-03
71.2718       	7.355534e-03
71.2792       	7.355534e-03
71.2865       	7.355534e-03
71.2939       	7.355534e-03
71.3012       	7.355534e-03
71.3086       	7.355534e-03
71.3159       	7.355534e-03
71.3232       	7.277283e-03
71.3305       	7.277283e-03
71.3378       	7.277283e-03
71.345        	7.277283e-03
71.3523       	7.277283e-03
71.3596       	7.277283e-03
71.3669       	7.277283e-03
71.3742       	7.277283e-03
71.3814       	7.277283e-03
71.3887       	7.277283e-03
71.396        	7.277283e-03
71.4033       	7.277283e-03
71.4105       	7.277283e-03
71.4178       	7.277283e-03
71.425        	7.187440e-03
71.4322       	7.187440e-03
71.4394       	7.187440e-03
71.4466       	7.187440e-03
71.4538       	7.187440e-03
71.4609       	7.187440e-03
71.4681       	7.187440e-03
71.4753       	7.187440e-03
71.4825       	7.187440e-03
71.4897       	7.187440e-03
71.4969       	7.187440e-03
71.5041       	7.187440e-03
71.5113       	7.187440e-03
71.5184       	7.187440e-03
71.5256       	7.187440e-03
71.5328       	7.187440e-03
71.54         	7.187440e-03
71.5472       	7.187440e-03
71.5544       	7.187440e-03
71.5616       	7.187440e-03
71.5688       	7.187440e-03
71.5759       	7.187440e-03
71.5831       	7.187440e-03
71.5903       	7.187440e-03
71.5975       	7.187440e-03
71.6047       	7.187440e-03
71.6119       	7.187440e-03
71.6191       	7.187440e-03
71.6263       	7.187440e-03
71.6334       	7.187440e-03
71.6406       	7.187440e-03
71.6478       	7.187440e-03
71.655        	7.187440e-03
71.6622       	7.187440e-03
71.6694       	7.187440e-03
71.6766       	7.187440e-03
71.6838       	7.187440e-03
71.6909       	7.187440e-03
71.6981       	7.187440e-03
71.7053       	7.187440e-03
71.7125       	7.187440e-03
71.7197       	7.187440e-03
71.7269       	7.187440e-03
71.7341       	7.187440e-03
71.7413       	7.187440e-03
71.7484       	7.187440e-03
71.7556       	7.187440e-03
71.7628       	7.187440e-03
71.77         	7.187440e-03
71.7772       	7.187440e-03
71.7844       	7.187440e-03
71.7916       	7.187440e-03
71.7988       	7.187440e-03
71.8059       	7.187440e-03
71.8131       	7.187440e-03
71.8203       	7.187440e-03
71.8275       	7.187440e-03
71.8347       	7.187440e-03
71.8419       	7.187440e-03
71.8491       	7.187440e-03
71.8563       	7.187440e-03
71.8634       	7.187440e-03
71.8706       	7.187440e-03
71.8778       	7.187440e-03
71.885        	7.187440e-03
71.8922       	7.187440e-03
71.8994       	7.187440e-03
71.9066       	7.187440e-03
71.9138       	7.187440e-03
71.9209       	7.187440e-03
71.9281       	7.187440e-03
71.9353       	7.187440e-03
71.9425       	7.187440e-03
71.9497       	7.187440e-03
71.9569       	7.187440e-03
71.9641       	7.187440e-03
71.9713       	7.187440e-03
71.9784       	7.187440e-03
71.9856       	7.187440e-03
71.9928       	7.187440e-03
72            	7.187440e-03
72.0073       	7.299270e-03
72.0146       	7.299270e-03
72.0219       	7.299270e-03
72.0292       	7.299270e-03
